,high_price,low_price,open_price,close_price,average_price,volume,buy_volume,sell_volume,average_price_last_3h,average_price_last_1h,hour,dayahead
2023-12-23 22:00:00+01:00,58.6,28.38,40.61,50.33,45.96,783.0,275.7,529.6,50.91,,22,35.62
2023-12-23 23:00:00+01:00,49.79,29.1,41.1,49.04,37.16,802.8,350.4,477.4,42.09,,23,36.09
2023-12-24 00:00:00+01:00,40.0,23.36,28.3,39.0,32.01,352.9,307.3,112.7,32.66,,0,29.27
2023-12-24 01:00:00+01:00,44.18,16.0,28.32,17.8,33.86,292.7,234.7,73.5,30.11,,1,29.23
2023-12-24 02:00:00+01:00,40.35,22.8,28.22,33.29,32.26,332.7,201.2,149.0,31.43,,2,29.14
2023-12-24 03:00:00+01:00,43.6,19.64,30.99,20.98,34.36,188.5,152.5,41.3,26.91,,3,28.63
2023-12-24 04:00:00+01:00,43.8,16.61,30.0,16.8,32.29,153.2,97.0,59.5,23.21,,4,28.75
2023-12-24 05:00:00+01:00,42.89,17.93,32.0,19.7,31.45,195.9,139.4,63.5,22.29,,5,30.22
2023-12-24 06:00:00+01:00,46.0,15.14,35.0,15.14,31.98,175.2,93.1,87.1,22.42,,6,31.99
2023-12-24 07:00:00+01:00,56.0,26.12,41.96,28.95,40.23,334.8,180.7,159.2,33.95,,7,42.96
2023-12-24 08:00:00+01:00,58.98,26.99,50.85,27.99,40.13,373.4,167.3,211.3,35.81,,8,51.85
2023-12-24 09:00:00+01:00,53.91,21.14,52.91,45.0,39.04,362.5,144.6,257.5,38.53,,9,53.91
2023-12-24 10:00:00+01:00,57.0,24.7,53.99,56.99,44.86,322.3,145.8,208.7,47.04,,10,54.99
2023-12-24 11:00:00+01:00,61.9,37.5,52.92,61.9,46.31,367.2,172.8,244.3,49.29,,11,53.92
2023-12-24 12:00:00+01:00,58.2,19.14,51.72,52.19,48.67,158.0,114.6,125.4,51.81,,12,52.72
2023-12-24 13:00:00+01:00,57.89,23.1,36.01,46.88,43.86,184.6,136.0,137.4,41.78,,13,50.94
2023-12-24 14:00:00+01:00,57.4,14.34,48.96,54.0,46.31,162.2,101.2,140.4,48.63,,14,49.96
2023-12-24 15:00:00+01:00,58.7,21.04,48.57,58.7,49.87,158.8,85.9,107.3,53.9,,15,49.57
2023-12-24 16:00:00+01:00,56.5,25.25,45.45,56.29,51.55,365.5,178.4,203.1,54.27,,16,46.45
2023-12-24 17:00:00+01:00,49.6,19.21,38.56,47.97,45.12,268.1,161.9,127.7,47.69,,17,39.55
2023-12-24 18:00:00+01:00,48.99,9.76,10.22,46.59,29.92,114.4,109.7,101.0,37.73,,18,27.45
2023-12-24 19:00:00+01:00,45.0,5.98,8.83,45.0,21.96,119.9,109.2,110.8,26.6,,19,20.36
2023-12-24 20:00:00+01:00,23.5,-1.94,9.03,10.0,20.94,85.0,85.0,75.9,21.88,,20,23.54
2023-12-24 21:00:00+01:00,20.0,-6.0,8.69,-6.0,10.75,61.4,43.3,55.6,7.38,,21,20.67
2023-12-24 22:00:00+01:00,7.55,1.0,5.86,1.0,2.53,65.2,60.2,53.6,2.01,,22,15.89
2023-12-24 23:00:00+01:00,15.9,-3.83,15.9,6.32,2.17,195.8,121.0,114.5,-0.31,,23,15.88
2023-12-25 00:00:00+01:00,15.85,-1.0,15.85,-1.0,5.84,84.7,70.5,79.7,4.16,,0,15.85
2023-12-25 01:00:00+01:00,-9.92,-11.03,-10.3,-9.92,-10.56,25.7,12.5,15.2,-10.56,,1,9.48
2023-12-25 02:00:00+01:00,-8.0,-12.58,-8.0,-12.28,-11.35,4.6,3.6,4.4,-11.35,,2,1.56
2023-12-25 03:00:00+01:00,1.5,-15.35,1.5,-15.35,-7.83,20.7,14.4,19.3,-10.8,,3,1.5
2023-12-25 04:00:00+01:00,-5.0,-22.0,-5.0,-22.0,-13.05,13.4,9.3,13.4,-13.05,,4,0.27
2023-12-25 05:00:00+01:00,-8.0,-23.42,-8.0,-16.71,-17.0,23.2,8.5,17.8,-17.0,,5,0.07
2023-12-25 06:00:00+01:00,10.0,-12.6,2.25,-12.5,-7.33,77.8,23.3,75.2,-9.49,,6,1.48
2023-12-25 07:00:00+01:00,2.0,-13.37,0.15,-10.12,-7.45,48.7,28.1,32.2,-11.5,,7,1.5
2023-12-25 08:00:00+01:00,4.15,-14.95,2.78,-9.0,-7.34,231.6,181.4,120.1,-8.17,,8,6.05
2023-12-25 09:00:00+01:00,5.56,-5.5,5.56,-4.35,-2.38,110.1,55.6,86.4,-3.04,,9,11.02
2023-12-25 10:00:00+01:00,7.98,-3.53,6.13,-3.53,0.39,86.1,78.9,64.9,-0.52,,10,12.16
2023-12-25 11:00:00+01:00,20.0,-1.6,5.55,20.0,3.64,84.0,76.7,58.2,3.16,,11,11.03
2023-12-25 12:00:00+01:00,26.78,2.0,7.33,26.78,14.97,125.6,125.6,110.4,16.89,,12,15.84
2023-12-25 13:00:00+01:00,17.0,2.0,5.55,17.0,7.68,70.3,70.3,68.3,8.05,,13,15.84
2023-12-25 14:00:00+01:00,25.39,7.0,8.0,22.94,19.05,67.9,67.9,67.9,20.32,,14,15.86
2023-12-25 15:00:00+01:00,41.99,12.0,12.0,39.0,26.79,172.9,134.1,134.2,30.43,,15,15.89
2023-12-25 16:00:00+01:00,46.99,34.99,34.99,45.3,39.42,255.0,137.2,119.0,40.69,,16,34.99
2023-12-25 17:00:00+01:00,46.8,38.4,38.4,42.98,42.56,156.0,66.5,94.5,43.88,,17,38.78
2023-12-25 18:00:00+01:00,53.99,38.02,41.56,44.5,46.28,220.2,121.9,108.6,47.39,,18,38.02
2023-12-25 19:00:00+01:00,46.57,36.1,37.86,37.0,39.48,220.3,110.1,116.0,40.51,,19,35.08
2023-12-25 20:00:00+01:00,37.18,23.2,34.33,33.54,32.54,236.6,86.2,151.2,29.9,,20,33.46
2023-12-25 21:00:00+01:00,42.59,24.2,40.06,32.01,32.65,243.0,63.9,189.4,28.54,,21,34.12
2023-12-25 22:00:00+01:00,38.61,21.11,21.11,34.0,32.29,324.8,176.9,169.1,30.0,,22,34.71
2023-12-25 23:00:00+01:00,33.6,17.9,28.53,18.0,25.82,324.6,196.9,142.9,24.7,,23,33.56
2023-12-26 00:00:00+01:00,29.6,19.01,29.6,19.3,25.76,96.7,18.0,80.7,25.15,,0,30.63
2023-12-26 01:00:00+01:00,28.1,18.21,27.07,19.87,24.1,194.9,86.9,109.0,22.01,,1,28.07
2023-12-26 02:00:00+01:00,25.65,0.02,25.65,11.0,14.87,102.4,99.6,17.0,5.0,,2,24.13
2023-12-26 03:00:00+01:00,22.0,-1.09,2.12,-1.09,11.05,89.4,71.1,19.3,13.1,,3,15.87
2023-12-26 04:00:00+01:00,20.0,-2.7,15.98,-2.7,11.27,63.3,24.4,38.9,12.4,,4,2.03
2023-12-26 05:00:00+01:00,16.47,0.0,14.23,15.0,7.73,67.0,26.0,41.0,3.07,,5,0.1
2023-12-26 06:00:00+01:00,17.93,0.0,17.93,8.0,8.03,52.7,24.3,36.7,2.23,,6,1.55
2023-12-26 07:00:00+01:00,34.92,12.41,28.75,27.58,22.31,115.2,82.6,71.6,23.74,,7,13.2
2023-12-26 08:00:00+01:00,53.0,20.6,53.0,41.81,36.05,374.1,157.7,250.8,34.22,,8,39.04
2023-12-26 09:00:00+01:00,54.48,18.78,53.0,34.0,29.55,480.8,192.3,314.7,23.42,,9,49.56
2023-12-26 10:00:00+01:00,58.0,17.27,57.95,45.0,35.08,533.7,401.2,288.0,34.84,,10,50.19
2023-12-26 11:00:00+01:00,48.49,19.2,47.43,30.0,34.6,395.3,205.8,295.0,31.55,,11,25.04
2023-12-26 12:00:00+01:00,43.68,24.43,28.3,42.99,36.36,166.7,126.0,131.0,37.14,,12,15.89
2023-12-26 13:00:00+01:00,42.0,7.51,12.41,31.0,30.82,186.2,139.3,92.0,37.55,,13,27.46
2023-12-26 14:00:00+01:00,46.96,13.1,46.96,32.5,34.02,429.4,293.1,245.2,33.84,,14,26.98
2023-12-26 15:00:00+01:00,45.62,19.04,45.62,23.08,37.46,403.0,155.0,276.5,25.42,,15,26.15
2023-12-26 16:00:00+01:00,57.0,44.16,57.0,52.03,51.08,520.9,314.9,239.1,49.61,,16,47.46
2023-12-26 17:00:00+01:00,61.09,47.62,56.0,48.96,54.38,485.5,281.9,207.6,54.0,,17,52.88
2023-12-26 18:00:00+01:00,66.99,40.79,57.5,54.96,50.06,399.7,212.5,193.3,47.54,,18,52.95
2023-12-26 19:00:00+01:00,59.0,30.4,59.0,30.4,48.73,495.6,255.1,257.6,47.32,,19,49.42
2023-12-26 20:00:00+01:00,52.9,32.01,52.5,35.02,40.46,457.2,226.9,239.9,37.1,,20,42.03
2023-12-26 21:00:00+01:00,53.7,27.0,53.7,33.59,37.18,358.0,192.3,169.5,33.21,,21,40.76
2023-12-26 22:00:00+01:00,55.27,21.0,54.0,32.8,40.3,402.6,219.9,193.8,30.41,,22,37.91
2023-12-26 23:00:00+01:00,40.0,16.75,40.0,27.97,26.45,208.6,123.0,86.7,27.17,,23,34.0
2023-12-27 00:00:00+01:00,39.15,28.02,30.36,37.04,33.88,137.6,73.1,66.5,34.98,,0,35.11
2023-12-27 01:00:00+01:00,48.06,21.0,31.09,33.81,28.82,100.7,12.3,88.4,28.5,,1,31.1
2023-12-27 02:00:00+01:00,46.04,21.0,25.95,33.33,27.83,137.5,39.6,101.6,31.61,,2,30.68
2023-12-27 03:00:00+01:00,44.21,20.7,40.08,31.11,27.88,131.6,40.8,90.8,32.46,,3,30.98
2023-12-27 04:00:00+01:00,41.43,18.4,27.53,32.0,26.15,254.3,91.7,170.8,32.48,,4,32.55
2023-12-27 05:00:00+01:00,45.6,21.0,23.33,36.78,33.15,122.4,80.5,47.1,37.28,,5,33.83
2023-12-27 06:00:00+01:00,54.05,25.55,35.0,29.05,34.78,142.4,95.4,53.0,36.92,,6,36.52
2023-12-27 07:00:00+01:00,68.98,57.74,66.99,68.98,63.42,80.2,68.3,47.8,63.97,,7,54.91
2023-12-27 08:00:00+01:00,90.02,70.22,77.22,70.51,77.85,441.3,230.0,216.7,74.33,,8,82.73
2023-12-27 09:00:00+01:00,87.0,68.0,79.2,71.19,75.57,168.0,67.9,101.2,71.74,,9,80.56
2023-12-27 10:00:00+01:00,75.45,61.83,75.45,62.01,70.28,68.3,34.3,34.0,66.51,,10,75.19
2023-12-27 11:00:00+01:00,73.19,58.45,73.19,68.01,65.64,56.7,26.4,30.3,62.75,,11,74.71
2023-12-27 12:00:00+01:00,68.24,60.21,67.8,61.67,63.25,87.8,63.4,24.4,62.73,,12,73.79
2023-12-27 13:00:00+01:00,73.78,56.79,73.78,63.01,61.89,69.1,54.4,14.7,62.16,,13,71.88
2023-12-27 14:00:00+01:00,77.03,60.74,75.27,71.11,70.84,100.2,37.4,62.8,69.71,,14,73.64
2023-12-27 15:00:00+01:00,88.78,65.12,75.09,85.99,78.07,70.0,42.3,27.7,80.62,,15,79.95
2023-12-27 16:00:00+01:00,87.3,67.53,74.64,82.88,76.29,756.3,420.6,355.7,81.03,,16,79.77
2023-12-27 17:00:00+01:00,89.8,66.55,74.7,89.71,80.25,574.8,429.8,145.0,84.45,,17,80.32
2023-12-27 18:00:00+01:00,85.11,67.35,69.0,77.48,76.76,212.7,163.3,49.4,81.19,,18,74.35
2023-12-27 19:00:00+01:00,74.25,56.67,62.0,62.88,66.68,109.3,91.9,17.4,66.95,,19,64.85
2023-12-27 20:00:00+01:00,65.04,41.47,58.8,59.99,54.96,380.7,325.0,74.3,51.73,,20,54.73
2023-12-27 21:00:00+01:00,40.5,26.71,33.29,35.42,32.71,276.4,195.2,86.2,31.8,,21,24.74
2023-12-27 22:00:00+01:00,36.0,21.49,23.18,36.0,28.68,297.6,166.1,131.5,26.11,,22,16.99
2023-12-27 23:00:00+01:00,24.7,9.02,24.7,24.0,17.17,122.2,111.3,116.7,18.19,,23,6.77
2023-12-28 00:00:00+01:00,16.4,2.0,10.0,16.4,11.37,70.7,28.4,65.0,11.19,,0,15.84
2023-12-28 01:00:00+01:00,27.9,0.02,5.92,27.9,7.25,36.0,36.0,30.5,7.37,,1,22.75
2023-12-28 02:00:00+01:00,8.37,-1.1,3.47,5.0,3.84,27.9,21.4,21.0,3.26,,2,15.89
2023-12-28 03:00:00+01:00,16.0,2.18,2.49,16.0,4.54,12.0,12.0,9.0,5.29,,3,15.87
2023-12-28 04:00:00+01:00,19.5,2.0,2.0,10.0,6.79,9.0,9.0,4.0,12.77,,4,15.84
2023-12-28 05:00:00+01:00,7.9,2.5,6.44,2.78,4.49,16.8,16.8,12.8,4.38,,5,15.81
2023-12-28 06:00:00+01:00,15.8,1.0,15.8,1.0,7.66,20.0,20.0,20.0,4.95,,6,15.85
2023-12-28 07:00:00+01:00,16.05,16.05,16.05,16.05,16.05,15.0,15.0,0.0,,,7,16.06
2023-12-28 08:00:00+01:00,44.05,11.26,41.13,11.26,27.53,100.8,71.3,40.1,19.68,,8,38.2
2023-12-28 09:00:00+01:00,45.01,13.01,45.01,15.02,29.49,38.7,38.7,23.7,21.31,,9,38.75
2023-12-28 10:00:00+01:00,39.0,14.0,38.86,14.0,31.46,97.1,30.7,86.8,19.26,,10,38.87
2023-12-28 11:00:00+01:00,37.6,15.5,37.6,20.87,25.4,135.7,68.6,106.4,20.22,,11,37.6
2023-12-28 12:00:00+01:00,44.0,17.0,37.45,36.01,30.79,203.6,92.4,142.7,30.37,,12,37.45
2023-12-28 13:00:00+01:00,42.29,6.18,13.82,42.29,35.12,59.9,54.2,48.4,37.58,,13,22.75
2023-12-28 14:00:00+01:00,50.26,24.97,26.9,48.01,37.82,90.8,79.3,52.5,41.69,,14,22.78
2023-12-28 15:00:00+01:00,50.8,28.35,40.79,47.8,44.77,238.5,164.9,75.6,47.27,,15,40.8
2023-12-28 16:00:00+01:00,56.39,41.33,41.33,56.39,47.61,281.6,141.4,140.2,51.01,,16,41.33
2023-12-28 17:00:00+01:00,63.0,48.2,49.2,63.0,56.21,198.4,147.1,53.9,59.41,,17,46.83
2023-12-28 18:00:00+01:00,60.97,46.6,47.77,58.21,53.94,103.7,50.1,56.0,56.04,,18,45.9
2023-12-28 19:00:00+01:00,53.99,41.7,42.19,43.0,45.38,343.3,193.3,159.3,47.83,,19,39.5
2023-12-28 20:00:00+01:00,44.81,36.69,39.72,36.69,39.96,127.0,48.9,79.3,39.68,,20,36.69
2023-12-28 21:00:00+01:00,42.9,7.77,33.04,12.94,30.09,169.3,47.4,126.9,23.5,,21,33.62
2023-12-28 22:00:00+01:00,29.23,2.25,29.23,11.01,14.3,235.8,153.1,124.7,6.28,,22,26.24
2023-12-28 23:00:00+01:00,10.0,1.95,6.55,2.01,4.07,41.7,41.7,36.9,2.53,,23,15.29
2023-12-29 00:00:00+01:00,37.26,-4.99,37.26,-4.0,11.98,76.4,51.4,76.4,-1.31,,0,15.06
2023-12-29 01:00:00+01:00,21.89,-0.9,20.87,9.2,6.38,176.1,131.4,86.2,4.74,,1,15.66
2023-12-29 02:00:00+01:00,20.8,0.0,18.99,0.0,7.37,252.7,147.7,132.8,5.11,,2,15.48
2023-12-29 03:00:00+01:00,21.0,-3.1,18.55,-3.1,6.01,322.0,195.4,145.7,4.57,,3,15.43
2023-12-29 04:00:00+01:00,19.72,-2.0,19.72,-1.99,6.23,218.6,110.6,126.1,3.97,,4,15.04
2023-12-29 05:00:00+01:00,21.06,-3.0,21.06,11.0,6.86,118.9,32.0,95.8,2.64,,5,1.58
2023-12-29 06:00:00+01:00,26.02,-4.59,26.02,-4.59,5.98,110.0,42.0,80.0,1.81,,6,1.58
2023-12-29 07:00:00+01:00,43.11,7.0,43.11,15.99,19.01,118.1,50.8,74.8,12.54,,7,10.08
2023-12-29 08:00:00+01:00,50.01,12.48,50.01,15.9,27.71,77.6,39.6,68.4,17.37,,8,15.44
2023-12-29 09:00:00+01:00,49.32,2.8,49.32,2.8,18.98,209.1,100.7,130.9,11.51,,9,15.68
2023-12-29 10:00:00+01:00,44.91,5.38,44.91,8.99,16.1,362.4,177.9,244.4,9.16,,10,15.52
2023-12-29 11:00:00+01:00,51.21,5.0,51.21,19.99,22.48,158.7,101.1,132.5,16.92,,11,15.88
2023-12-29 12:00:00+01:00,48.51,-2.58,48.51,-2.58,23.61,99.2,55.8,92.7,14.53,,12,32.21
2023-12-29 13:00:00+01:00,30.0,9.33,29.43,20.76,22.4,132.3,76.1,102.9,15.22,,13,30.76
2023-12-29 14:00:00+01:00,51.52,4.7,51.52,24.3,22.47,258.1,125.3,206.8,19.96,,14,30.9
2023-12-29 15:00:00+01:00,52.11,16.15,52.11,23.0,27.11,176.0,83.1,107.2,28.21,,15,30.65
2023-12-29 16:00:00+01:00,61.01,20.0,61.01,49.8,35.58,307.5,140.5,171.5,36.55,,16,33.02
2023-12-29 17:00:00+01:00,62.24,30.0,62.24,51.0,43.54,594.1,237.6,425.4,47.07,,17,35.87
2023-12-29 18:00:00+01:00,61.54,22.79,61.54,59.1,42.66,500.9,226.6,291.0,49.33,,18,34.12
2023-12-29 19:00:00+01:00,60.8,25.0,36.4,51.42,41.1,299.3,117.2,182.7,47.14,,19,30.76
2023-12-29 20:00:00+01:00,56.02,15.55,27.86,40.0,34.13,450.3,301.2,198.0,40.38,,20,30.02
2023-12-29 21:00:00+01:00,42.72,15.15,25.45,42.0,34.75,434.1,283.0,176.9,39.41,,21,28.13
2023-12-29 22:00:00+01:00,35.36,15.82,23.82,30.41,30.85,522.3,359.4,219.7,33.03,,22,25.34
2023-12-29 23:00:00+01:00,40.59,10.4,18.75,40.59,21.98,456.0,335.8,129.8,31.84,,23,19.35
2023-12-30 00:00:00+01:00,35.0,12.13,20.84,34.09,27.06,216.2,119.2,100.0,28.14,,0,20.84
2023-12-30 01:00:00+01:00,49.04,7.4,20.98,49.04,22.61,293.3,146.7,215.1,22.91,,1,19.97
2023-12-30 02:00:00+01:00,50.72,13.0,19.81,30.4,28.69,289.6,171.5,179.5,38.37,,2,18.07
2023-12-30 03:00:00+01:00,45.0,13.0,19.16,31.8,32.18,236.5,141.2,119.1,35.54,,3,18.12
2023-12-30 04:00:00+01:00,45.0,14.96,18.79,28.8,31.69,138.4,101.6,83.3,31.39,,4,18.07
2023-12-30 05:00:00+01:00,39.23,1.46,21.51,16.0,17.62,203.8,169.1,85.0,15.46,,5,20.15
2023-12-30 06:00:00+01:00,39.99,-14.3,22.0,-14.3,22.11,126.2,34.8,93.4,14.66,,6,22.02
2023-12-30 07:00:00+01:00,52.99,20.95,25.2,52.99,30.71,181.2,29.7,156.3,32.35,,7,25.29
2023-12-30 08:00:00+01:00,50.01,26.89,28.6,28.61,37.4,340.5,83.5,257.2,35.47,,8,28.81
2023-12-30 09:00:00+01:00,64.98,35.67,35.67,38.81,46.98,227.2,65.5,180.7,45.56,,9,35.73
2023-12-30 10:00:00+01:00,63.68,39.21,39.21,40.01,48.06,138.5,35.4,103.1,48.57,,10,39.21
2023-12-30 11:00:00+01:00,59.36,30.65,41.71,47.0,46.63,346.6,142.0,216.2,46.11,,11,39.64
2023-12-30 12:00:00+01:00,61.27,25.88,25.88,41.03,45.27,306.7,121.4,195.3,43.68,,12,36.38
2023-12-30 13:00:00+01:00,62.96,27.46,38.17,49.9,41.12,251.5,136.7,128.9,40.81,,13,33.25
2023-12-30 14:00:00+01:00,63.48,38.79,38.84,42.14,47.6,362.2,259.2,106.1,43.45,,14,42.04
2023-12-30 15:00:00+01:00,69.99,44.53,57.17,50.89,59.35,247.3,147.3,101.0,55.27,,15,56.25
2023-12-30 16:00:00+01:00,76.77,63.66,71.98,76.77,69.96,198.2,83.3,117.3,69.6,,16,69.99
2023-12-30 17:00:00+01:00,88.49,72.56,79.09,73.87,80.9,362.8,145.3,220.0,81.93,,17,79.92
2023-12-30 18:00:00+01:00,92.3,79.53,79.53,92.3,84.39,376.3,213.0,164.6,86.04,,18,79.99
2023-12-30 19:00:00+01:00,77.45,71.01,72.16,72.11,73.35,225.0,151.8,74.0,73.49,,19,71.09
2023-12-30 20:00:00+01:00,71.3,62.0,62.67,71.3,65.91,235.1,142.0,93.1,66.2,,20,62.01
2023-12-30 21:00:00+01:00,65.99,52.73,53.0,64.6,58.29,286.6,216.6,97.2,58.38,,21,55.14
2023-12-30 22:00:00+01:00,66.55,49.1,51.67,63.01,55.57,363.8,207.9,159.7,57.12,,22,50.1
2023-12-30 23:00:00+01:00,50.5,35.0,42.26,35.0,43.62,524.1,212.2,312.0,43.47,,23,43.23
2023-12-31 00:00:00+01:00,39.6,20.61,37.88,31.14,32.6,154.9,119.5,35.4,27.78,,0,44.87
2023-12-31 01:00:00+01:00,36.53,15.7,36.53,15.71,26.57,146.9,115.5,43.4,21.03,,1,40.69
2023-12-31 02:00:00+01:00,41.0,11.02,41.0,11.02,23.54,71.4,62.8,13.6,14.91,,2,40.84
2023-12-31 03:00:00+01:00,30.63,9.87,29.88,13.4,19.15,69.4,36.9,32.5,12.62,,3,39.96
2023-12-31 04:00:00+01:00,37.14,0.89,37.14,0.9,12.5,73.7,45.6,28.1,9.12,,4,38.14
2023-12-31 05:00:00+01:00,26.0,-0.78,26.0,-0.35,9.87,51.5,21.1,30.6,0.92,,5,39.27
2023-12-31 06:00:00+01:00,41.1,-0.6,40.99,-0.6,14.21,221.2,131.6,99.6,2.84,,6,40.01
2023-12-31 07:00:00+01:00,49.5,-9.72,47.1,-8.37,6.98,251.7,125.7,160.9,1.27,,7,44.07
2023-12-31 08:00:00+01:00,45.0,0.0,45.0,1.51,10.02,347.3,237.1,170.3,1.89,,8,48.24
2023-12-31 09:00:00+01:00,43.61,5.1,43.61,6.9,17.83,141.5,47.3,116.2,14.1,,9,44.61
2023-12-31 10:00:00+01:00,41.25,11.4,41.25,11.4,26.11,98.3,33.6,70.7,23.08,,10,42.25
2023-12-31 11:00:00+01:00,42.42,17.04,42.42,22.01,24.12,154.2,39.2,116.9,21.3,,11,43.42
2023-12-31 12:00:00+01:00,41.77,21.61,41.77,27.6,29.87,244.6,140.3,163.1,30.39,,12,42.77
2023-12-31 13:00:00+01:00,43.55,20.0,42.56,43.55,33.09,213.5,135.8,124.2,33.73,,13,43.56
2023-12-31 14:00:00+01:00,42.41,20.9,32.65,30.0,32.76,187.2,71.9,118.8,34.89,,14,41.41
2023-12-31 15:00:00+01:00,44.57,14.23,44.57,27.41,29.43,338.9,187.5,183.1,28.38,,15,45.57
2023-12-31 16:00:00+01:00,65.33,17.66,45.7,40.0,33.93,457.3,196.8,334.7,31.24,,16,50.67
2023-12-31 17:00:00+01:00,62.02,38.01,50.0,42.46,45.22,238.2,56.0,203.6,51.15,,17,50.0
2023-12-31 18:00:00+01:00,68.0,37.85,49.6,55.69,52.36,248.0,61.1,205.5,56.28,,18,45.35
2023-12-31 19:00:00+01:00,59.59,34.8,39.6,47.5,47.87,292.1,63.3,244.0,51.16,,19,39.64
2023-12-31 20:00:00+01:00,42.48,21.84,34.0,28.5,35.45,340.6,115.5,238.6,35.48,,20,34.89
2023-12-31 21:00:00+01:00,33.13,18.92,25.99,20.0,27.62,200.4,57.3,154.2,27.26,,21,29.6
2023-12-31 22:00:00+01:00,30.67,14.0,22.31,20.0,23.37,186.1,67.5,153.2,22.9,,22,28.67
2023-12-31 23:00:00+01:00,28.8,13.0,20.01,21.1,18.37,193.3,32.7,165.6,16.86,,23,26.87
2024-01-01 00:00:00+01:00,32.59,9.54,29.34,25.09,20.62,81.7,79.4,8.6,24.06,,0,29.13
2024-01-01 01:00:00+01:00,28.79,12.13,28.46,25.58,21.44,199.2,148.9,50.3,21.56,,1,28.46
2024-01-01 02:00:00+01:00,37.0,10.0,25.55,37.0,24.63,238.2,215.0,39.5,25.98,,2,26.66
2024-01-01 03:00:00+01:00,31.74,10.81,14.2,30.0,22.64,221.6,178.4,50.7,25.22,,3,24.48
2024-01-01 04:00:00+01:00,30.6,10.7,10.7,26.0,21.27,312.5,196.2,127.5,25.33,,4,24.01
2024-01-01 05:00:00+01:00,30.0,2.62,2.62,30.0,20.11,200.9,169.1,53.3,22.9,,5,15.88
2024-01-01 06:00:00+01:00,42.6,15.0,15.41,41.99,28.53,133.6,83.4,68.2,29.81,,6,15.87
2024-01-01 07:00:00+01:00,44.99,9.26,9.26,44.0,29.66,252.4,175.9,76.5,40.38,,7,22.04
2024-01-01 08:00:00+01:00,45.0,10.82,10.82,43.0,34.39,255.2,211.1,44.3,40.49,,8,25.42
2024-01-01 09:00:00+01:00,44.6,13.32,13.32,38.0,35.92,283.0,227.6,92.4,40.4,,9,32.21
2024-01-01 10:00:00+01:00,55.01,35.0,42.0,49.11,47.0,143.7,118.4,25.3,49.38,,10,41.34
2024-01-01 11:00:00+01:00,55.46,42.52,45.3,47.0,49.33,164.0,122.4,50.2,50.53,,11,43.51
2024-01-01 12:00:00+01:00,76.0,42.8,42.8,57.5,61.44,106.0,68.7,47.9,58.27,,12,43.02
2024-01-01 13:00:00+01:00,76.18,11.9,44.3,44.0,49.19,145.1,112.2,37.2,38.22,,13,44.29
2024-01-01 14:00:00+01:00,62.99,28.5,50.13,60.0,50.6,142.3,51.4,103.0,49.8,,14,46.24
2024-01-01 15:00:00+01:00,69.72,55.5,59.5,66.0,59.81,115.2,41.4,75.1,60.21,,15,50.61
2024-01-01 16:00:00+01:00,72.56,64.4,64.4,68.23,67.87,197.3,95.9,132.0,68.14,,16,59.47
2024-01-01 17:00:00+01:00,79.99,67.53,70.0,77.39,73.09,166.1,103.0,68.1,75.39,,17,64.99
2024-01-01 18:00:00+01:00,71.89,60.84,62.02,62.64,69.47,221.2,193.3,44.7,69.88,,18,61.74
2024-01-01 19:00:00+01:00,71.55,57.96,57.96,65.5,64.94,268.0,224.1,43.9,65.69,,19,55.07
2024-01-01 20:00:00+01:00,59.02,43.0,52.28,43.0,53.33,232.6,155.7,83.5,51.93,,20,48.01
2024-01-01 21:00:00+01:00,50.2,26.71,49.0,43.0,37.72,245.6,180.3,86.5,32.46,,21,44.01
2024-01-01 22:00:00+01:00,46.42,27.2,46.42,35.06,36.69,208.7,97.1,111.6,33.3,,22,45.2
2024-01-01 23:00:00+01:00,43.0,18.0,41.07,18.01,33.05,266.8,56.0,220.8,27.83,,23,38.0
2024-01-02 00:00:00+01:00,40.96,22.66,38.0,22.66,37.83,87.4,24.7,62.7,33.33,,0,38.0
2024-01-02 01:00:00+01:00,40.0,19.0,35.21,33.5,32.0,141.8,95.2,61.4,29.77,,1,33.56
2024-01-02 02:00:00+01:00,32.03,20.4,32.0,20.4,29.68,141.3,90.7,50.6,28.44,,2,32.03
2024-01-02 03:00:00+01:00,40.0,21.53,22.3,33.0,30.42,157.0,90.1,92.8,30.7,,3,32.29
2024-01-02 04:00:00+01:00,36.8,20.3,20.3,33.1,31.1,149.1,49.2,114.2,29.02,,4,36.7
2024-01-02 05:00:00+01:00,49.99,12.85,26.83,32.8,35.6,186.3,63.5,143.6,32.04,,5,41.72
2024-01-02 06:00:00+01:00,59.0,45.6,48.64,53.12,50.77,184.0,101.3,103.0,52.84,,6,49.18
2024-01-02 07:00:00+01:00,63.4,49.79,59.78,50.62,56.16,162.2,127.7,65.3,55.12,,7,58.75
2024-01-02 08:00:00+01:00,65.7,46.4,65.7,49.5,52.74,144.0,57.3,86.7,50.19,,8,65.67
2024-01-02 09:00:00+01:00,72.19,60.78,65.26,69.8,66.53,163.6,20.5,143.1,67.42,,9,66.11
2024-01-02 10:00:00+01:00,77.0,66.01,72.05,73.5,72.33,166.7,7.3,160.0,73.04,,10,68.98
2024-01-02 11:00:00+01:00,81.8,72.4,73.33,80.4,77.63,241.0,87.5,153.5,76.97,,11,73.54
2024-01-02 12:00:00+01:00,83.9,73.1,75.21,83.9,78.3,339.9,159.3,188.8,76.59,,12,78.16
