,high_price,low_price,open_price,close_price,average_price,volume,buy_volume,sell_volume,average_price_last_3h,average_price_last_1h,hour,dayahead
2024-06-20 20:00:00+02:00,346.12,180.58,198.09,299.99,253.5,1445.1,813.5,725.1,281.97,,20,200.09
2024-06-20 21:00:00+02:00,500.0,116.06,126.53,400.0,221.16,1023.0,503.4,534.8,279.56,,21,130.06
2024-06-20 22:00:00+02:00,300.0,101.54,104.98,289.98,184.44,2584.9,1290.2,1404.3,228.86,,22,111.83
2024-06-20 23:00:00+02:00,217.22,94.94,94.94,202.71,155.15,3193.2,1618.5,1804.0,172.68,,23,95.05
2024-06-21 00:00:00+02:00,120.0,87.08,105.8,111.43,108.66,1051.4,580.5,544.0,106.51,,0,100.81
2024-06-21 01:00:00+02:00,111.0,85.3,91.05,106.24,101.34,484.4,280.4,240.8,102.02,,1,90.77
2024-06-21 02:00:00+02:00,111.85,91.69,92.31,109.67,100.98,783.1,415.0,384.9,104.35,,2,89.95
2024-06-21 03:00:00+02:00,114.49,90.45,93.03,98.42,100.62,873.6,458.2,429.0,106.65,,3,87.83
2024-06-21 04:00:00+02:00,109.75,89.81,89.81,107.0,100.17,743.4,357.7,417.4,102.88,,4,86.31
2024-06-21 05:00:00+02:00,114.82,90.0,90.56,111.89,105.17,634.8,334.6,307.7,103.73,,5,86.14
2024-06-21 06:00:00+02:00,142.87,99.93,102.35,118.31,124.8,776.0,406.9,403.3,130.72,,6,96.92
2024-06-21 07:00:00+02:00,161.0,117.0,119.93,129.37,138.91,690.3,414.0,297.9,136.74,,7,122.8
2024-06-21 08:00:00+02:00,160.0,120.54,121.11,143.81,136.26,812.2,406.9,444.4,135.25,,8,121.84
2024-06-21 09:00:00+02:00,132.21,96.51,98.36,109.91,107.4,2580.6,1542.9,2254.4,117.1,,9,111.67
2024-06-21 10:00:00+02:00,121.65,76.58,90.63,108.7,95.54,2712.9,1586.8,2430.1,107.49,,10,100.65
2024-06-21 11:00:00+02:00,114.94,72.01,83.13,78.22,85.71,2412.1,1304.5,2114.5,85.25,,11,89.94
2024-06-21 12:00:00+02:00,121.07,68.06,79.43,86.0,84.47,2444.7,1475.7,2268.0,102.39,,12,88.54
2024-06-21 13:00:00+02:00,118.0,63.01,72.04,105.01,83.58,2397.6,1172.6,1935.2,98.43,,13,82.68
2024-06-21 14:00:00+02:00,109.0,61.13,73.9,100.0,83.99,2241.3,1263.7,1632.2,95.28,,14,76.34
2024-06-21 15:00:00+02:00,105.57,65.2,66.86,90.1,89.08,1836.9,1021.1,1090.5,96.31,,15,80.06
2024-06-21 16:00:00+02:00,125.86,80.46,89.96,98.19,95.42,1662.2,881.1,840.8,96.29,,16,86.72
2024-06-21 17:00:00+02:00,129.47,96.69,99.45,126.17,111.54,1361.6,692.7,706.5,114.63,,17,100.65
2024-06-21 18:00:00+02:00,136.35,95.16,107.65,102.52,116.19,999.1,595.8,443.3,114.56,,18,110.0
2024-06-21 19:00:00+02:00,128.17,94.11,114.6,108.66,113.86,854.4,448.6,428.7,109.3,,19,116.93
2024-06-21 20:00:00+02:00,133.76,99.82,116.1,110.5,113.36,902.6,551.4,372.5,106.93,,20,114.4
2024-06-21 21:00:00+02:00,114.83,97.04,106.55,101.31,105.97,740.2,386.2,354.8,107.75,,21,105.26
2024-06-21 22:00:00+02:00,122.0,91.42,95.07,122.0,102.22,1040.5,597.7,480.6,106.36,,22,95.99
2024-06-21 23:00:00+02:00,96.04,79.04,79.5,87.47,86.95,1270.4,746.6,548.7,90.44,,23,82.14
2024-06-22 00:00:00+02:00,95.0,73.0,79.07,95.0,79.63,639.8,398.1,265.3,80.83,,0,80.07
2024-06-22 01:00:00+02:00,84.2,51.61,72.62,76.0,69.01,811.4,445.6,399.8,67.64,,1,70.25
2024-06-22 02:00:00+02:00,74.98,43.99,66.3,70.42,58.94,1072.1,608.6,528.3,55.23,,2,62.43
2024-06-22 03:00:00+02:00,59.91,39.11,57.02,45.36,50.05,1302.4,732.3,632.3,46.94,,3,50.5
2024-06-22 04:00:00+02:00,58.55,14.49,54.79,15.93,43.72,1259.0,755.5,566.5,34.2,,4,49.62
2024-06-22 05:00:00+02:00,57.54,3.0,53.32,3.0,38.11,1211.9,671.3,580.2,23.03,,5,46.47
2024-06-22 06:00:00+02:00,68.02,-2.05,58.21,-1.66,33.59,1044.2,499.4,568.6,20.16,,6,60.56
2024-06-22 07:00:00+02:00,60.03,6.15,60.03,14.9,31.01,961.0,505.5,475.0,18.48,,7,48.89
2024-06-22 08:00:00+02:00,77.5,9.3,49.86,19.1,28.34,1181.2,628.5,587.1,21.47,,8,44.92
2024-06-22 09:00:00+02:00,45.54,4.4,39.63,22.18,22.08,1272.7,662.2,640.9,10.67,,9,34.65
2024-06-22 10:00:00+02:00,22.81,-10.23,16.95,0.01,4.96,1200.5,668.2,580.5,-0.69,,10,12.54
2024-06-22 11:00:00+02:00,12.61,-10.0,-1.25,-9.99,-1.65,932.4,551.8,422.0,-4.57,,11,3.59
2024-06-22 12:00:00+02:00,9.54,-14.99,4.9,-10.0,-3.53,1005.2,489.9,560.1,-7.94,,12,2.65
2024-06-22 13:00:00+02:00,5.09,-20.0,5.0,-14.0,-7.66,641.4,416.8,497.5,-13.16,,13,0.08
2024-06-22 14:00:00+02:00,5.3,-32.14,0.9,-16.8,-13.65,1231.2,716.2,667.8,-21.41,,14,-0.01
2024-06-22 15:00:00+02:00,8.88,-27.14,5.08,-20.7,-13.61,1315.8,750.5,604.9,-18.02,,15,0.08
2024-06-22 16:00:00+02:00,19.04,-15.81,7.26,-2.9,-0.04,1518.3,786.2,799.5,-3.96,,16,4.23
2024-06-22 17:00:00+02:00,54.84,11.44,40.8,14.1,29.37,1201.7,683.3,585.7,25.23,,17,42.59
2024-06-22 18:00:00+02:00,90.34,46.9,84.73,56.03,65.24,1183.7,735.1,537.8,61.87,,18,80.49
2024-06-22 19:00:00+02:00,122.07,66.0,116.88,66.0,90.39,1728.2,1131.1,686.2,84.32,,19,112.16
2024-06-22 20:00:00+02:00,131.5,75.0,127.77,93.03,103.64,1289.9,970.1,533.8,97.87,,20,122.36
2024-06-22 21:00:00+02:00,129.88,95.11,128.77,100.0,108.43,1353.1,879.3,581.7,102.06,,21,124.05
2024-06-22 22:00:00+02:00,119.37,80.52,115.99,83.98,96.65,1138.6,745.0,434.3,88.18,,22,110.17
2024-06-22 23:00:00+02:00,103.55,65.04,93.88,71.18,80.73,1374.9,873.2,579.9,71.6,,23,89.77
2024-06-23 00:00:00+02:00,87.84,72.89,87.37,87.38,81.47,856.8,750.9,300.9,77.67,,0,90.49
2024-06-23 01:00:00+02:00,83.94,68.11,75.2,79.6,74.74,601.2,444.0,227.0,74.01,,1,79.25
2024-06-23 02:00:00+02:00,75.51,55.83,71.76,65.62,68.06,721.1,467.5,306.4,69.98,,2,71.24
2024-06-23 03:00:00+02:00,76.48,57.0,70.45,75.97,67.36,936.4,579.7,431.2,66.35,,3,70.67
2024-06-23 04:00:00+02:00,72.21,35.7,69.67,35.7,59.97,894.8,496.7,476.4,57.48,,4,66.94
2024-06-23 05:00:00+02:00,66.38,16.62,63.74,19.99,49.01,972.9,502.2,545.1,37.84,,5,62.09
2024-06-23 06:00:00+02:00,61.9,9.37,56.41,23.19,38.36,849.3,429.7,504.3,20.11,,6,57.9
2024-06-23 07:00:00+02:00,54.97,-4.0,51.29,20.7,22.48,1127.3,533.2,683.9,6.08,,7,46.35
2024-06-23 08:00:00+02:00,26.71,-7.8,25.46,9.75,8.54,1168.9,556.5,715.6,4.26,,8,19.77
2024-06-23 09:00:00+02:00,8.94,-9.95,2.31,5.0,-0.21,835.3,397.9,462.3,0.65,,9,4.24
2024-06-23 10:00:00+02:00,1.33,-12.21,0.06,-0.1,-5.53,586.0,270.2,386.9,-6.23,,10,0.0
2024-06-23 11:00:00+02:00,19.07,-9.0,1.6,9.61,-1.63,1039.7,411.0,683.1,0.48,,11,1.45
2024-06-23 12:00:00+02:00,2.0,-11.99,-0.09,-0.82,-4.08,1085.2,600.6,606.8,-2.97,,12,1.15
2024-06-23 13:00:00+02:00,1.6,-15.2,-4.06,1.0,-6.65,1344.8,739.0,760.7,-5.42,,13,0.43
2024-06-23 14:00:00+02:00,12.07,-19.0,-1.0,-3.23,-4.65,1071.3,600.6,732.0,0.07,,14,-0.24
2024-06-23 15:00:00+02:00,17.96,-16.0,-2.13,17.96,-4.49,1804.5,840.5,1033.7,1.81,,15,-2.04
2024-06-23 16:00:00+02:00,44.44,-7.97,4.62,2.0,-0.87,1406.8,612.8,857.9,0.23,,16,-0.27
2024-06-23 17:00:00+02:00,24.99,5.85,24.48,21.61,15.45,1198.9,672.5,563.9,10.77,,17,22.61
2024-06-23 18:00:00+02:00,81.1,25.01,65.68,81.1,67.5,1276.8,822.0,626.8,70.78,,18,71.12
2024-06-23 19:00:00+02:00,105.04,71.08,96.55,93.2,92.44,1701.9,1051.1,800.2,90.22,,19,99.5
2024-06-23 20:00:00+02:00,130.68,102.89,111.88,110.01,114.48,1636.6,970.2,851.1,110.83,,20,115.14
2024-06-23 21:00:00+02:00,139.44,97.86,113.52,126.43,114.91,1486.4,812.5,779.0,113.5,,21,115.44
2024-06-23 22:00:00+02:00,148.06,103.69,114.89,130.05,116.66,1922.4,996.3,1062.4,120.1,,22,114.33
2024-06-23 23:00:00+02:00,121.89,91.0,95.65,96.0,103.94,1468.8,755.9,827.5,108.01,,23,99.79
2024-06-24 00:00:00+02:00,111.19,92.75,104.0,105.18,100.71,553.5,337.2,286.6,99.58,,0,106.18
2024-06-24 01:00:00+02:00,100.08,86.9,90.29,95.97,92.55,384.2,249.3,175.2,92.98,,1,92.19
2024-06-24 02:00:00+02:00,90.2,80.53,80.53,83.3,85.95,366.9,239.3,150.6,86.86,,2,84.93
2024-06-24 03:00:00+02:00,88.57,78.78,82.18,81.29,84.17,461.4,261.5,219.8,84.86,,3,84.46
2024-06-24 04:00:00+02:00,88.34,79.19,82.41,79.43,84.07,422.4,259.5,195.0,82.51,,4,84.96
2024-06-24 05:00:00+02:00,115.01,86.29,94.97,115.01,94.56,531.1,288.5,277.4,94.19,,5,97.02
2024-06-24 06:00:00+02:00,149.79,107.58,131.25,149.79,127.28,440.4,246.9,209.0,129.63,,6,136.06
2024-06-24 07:00:00+02:00,162.88,118.36,137.02,132.0,138.43,509.1,303.9,224.7,145.63,,7,136.0
2024-06-24 08:00:00+02:00,120.24,85.05,108.9,86.98,104.95,1324.4,674.3,704.7,105.21,,8,102.99
2024-06-24 09:00:00+02:00,82.61,65.5,77.12,74.31,74.02,1076.2,636.6,632.6,70.74,,9,79.34
2024-06-24 10:00:00+02:00,66.16,31.11,53.74,62.16,48.83,1197.7,753.5,724.9,48.73,,10,53.88
2024-06-24 11:00:00+02:00,44.37,17.65,39.9,39.0,29.94,1348.9,722.4,711.1,32.56,,11,37.81
2024-06-24 12:00:00+02:00,37.2,11.51,34.79,31.81,25.92,1549.4,890.8,845.3,28.94,,12,31.19
2024-06-24 13:00:00+02:00,47.0,12.52,30.0,46.64,27.7,1577.8,757.2,923.6,33.96,,13,29.96
2024-06-24 14:00:00+02:00,37.29,10.15,34.85,32.7,26.53,1947.0,991.5,1125.1,31.57,,14,30.93
2024-06-24 15:00:00+02:00,51.58,29.14,47.86,47.85,39.7,1498.4,950.9,665.0,40.32,,15,47.85
2024-06-24 16:00:00+02:00,66.33,42.49,66.33,54.29,53.74,1176.9,792.3,443.9,50.87,,16,66.32
2024-06-24 17:00:00+02:00,87.57,67.02,87.24,68.01,74.61,1214.7,797.9,525.2,74.06,,17,82.49
2024-06-24 18:00:00+02:00,119.54,71.83,100.04,77.0,89.12,1257.0,800.7,534.0,80.47,,18,98.39
2024-06-24 19:00:00+02:00,185.16,109.84,160.0,119.42,127.52,1113.6,579.9,637.2,118.42,,19,153.3
2024-06-24 20:00:00+02:00,249.0,136.65,219.7,139.94,180.14,973.6,592.3,421.7,160.24,,20,209.32
2024-06-24 21:00:00+02:00,168.43,110.01,153.32,156.0,131.47,935.1,445.6,570.9,132.71,,21,156.0
2024-06-24 22:00:00+02:00,163.08,94.79,120.97,144.42,116.73,996.1,364.9,651.5,128.71,,22,116.59
2024-06-24 23:00:00+02:00,108.02,73.07,91.91,92.4,93.12,1261.6,658.0,665.2,95.2,,23,91.89
2024-06-25 00:00:00+02:00,227.0,74.0,83.9,84.37,90.0,944.6,580.7,438.7,84.78,,0,88.8
2024-06-25 01:00:00+02:00,160.53,64.68,79.9,81.48,84.5,1028.9,609.8,542.9,81.13,,1,84.8
2024-06-25 02:00:00+02:00,103.39,66.86,79.88,75.7,78.72,992.1,565.6,458.3,78.81,,2,84.78
2024-06-25 03:00:00+02:00,115.53,65.23,80.32,75.89,82.72,875.1,533.9,385.1,79.27,,3,85.22
2024-06-25 04:00:00+02:00,115.5,60.5,80.6,74.61,81.67,1001.7,617.1,423.0,80.56,,4,85.5
2024-06-25 05:00:00+02:00,124.9,54.0,90.0,94.0,91.84,1159.7,613.5,622.5,93.19,,5,94.9
2024-06-25 06:00:00+02:00,129.9,61.9,109.9,103.8,101.76,701.2,365.9,352.2,110.66,,6,114.8
2024-06-25 07:00:00+02:00,129.61,67.3,117.1,98.0,102.38,1156.0,710.8,510.0,101.37,,7,122.0
2024-06-25 08:00:00+02:00,108.58,78.7,98.9,103.0,91.46,1398.5,772.7,692.8,91.61,,8,103.8
2024-06-25 09:00:00+02:00,74.52,49.63,69.74,61.78,64.48,1378.9,777.8,660.2,63.05,,9,74.64
2024-06-25 10:00:00+02:00,56.46,25.7,43.42,47.06,40.75,1202.0,692.4,541.8,40.5,,10,48.32
2024-06-25 11:00:00+02:00,43.0,-5.5,10.83,40.0,14.75,1822.3,785.6,1101.4,18.43,,11,12.83
2024-06-25 12:00:00+02:00,23.5,-7.47,-0.95,12.05,8.97,1818.6,807.7,1183.5,13.61,,12,0.0
2024-06-25 13:00:00+02:00,24.25,-6.61,3.41,16.0,8.3,2092.7,976.6,1231.4,11.39,,13,4.41
2024-06-25 14:00:00+02:00,18.29,-6.7,6.9,7.1,7.76,1654.7,719.2,1012.0,8.44,,14,-0.04
2024-06-25 15:00:00+02:00,28.81,-8.0,10.59,-8.0,8.67,1848.6,958.1,980.0,2.56,,15,11.59
2024-06-25 16:00:00+02:00,56.08,15.0,43.47,19.0,36.38,1376.2,779.6,696.7,25.61,,16,48.37
2024-06-25 17:00:00+02:00,84.9,42.0,68.94,43.41,56.54,1415.5,645.7,847.2,51.0,,17,74.0
2024-06-25 18:00:00+02:00,91.64,65.9,81.75,69.06,77.6,1825.3,983.5,896.2,74.55,,18,95.9
2024-06-25 19:00:00+02:00,251.66,74.7,251.66,96.0,96.57,1582.3,995.2,638.8,89.59,,19,128.9
2024-06-25 20:00:00+02:00,159.66,90.42,139.52,120.31,118.46,1480.4,919.4,625.9,116.96,,20,136.69
2024-06-25 21:00:00+02:00,243.01,80.82,243.01,138.87,119.43,1138.0,552.1,618.8,122.44,,21,122.09
2024-06-25 22:00:00+02:00,283.5,80.37,283.5,116.0,112.46,1070.6,606.0,481.9,112.77,,22,106.57
2024-06-25 23:00:00+02:00,307.28,78.73,307.28,89.9,94.88,1400.6,695.2,754.9,93.9,,23,89.95
2024-06-26 00:00:00+02:00,108.6,62.12,69.0,108.6,85.07,1237.5,632.3,627.0,94.23,,0,56.5
2024-06-26 01:00:00+02:00,93.8,46.5,59.0,85.3,74.64,1420.8,773.1,683.9,82.14,,1,50.06
2024-06-26 02:00:00+02:00,88.88,39.96,63.9,81.13,72.33,1375.0,836.1,621.5,76.26,,2,47.44
2024-06-26 03:00:00+02:00,89.6,56.61,75.17,75.01,76.39,1385.4,749.4,700.1,81.68,,3,43.35
2024-06-26 04:00:00+02:00,108.21,44.58,105.0,77.01,78.53,1493.0,714.1,842.1,79.69,,4,45.53
2024-06-26 05:00:00+02:00,115.0,56.7,115.0,84.87,85.3,1427.3,557.6,941.0,85.35,,5,55.02
2024-06-26 06:00:00+02:00,136.0,81.76,126.48,111.9,105.45,1036.9,523.0,524.2,104.92,,6,72.61
2024-06-26 07:00:00+02:00,148.0,95.62,126.0,107.0,114.26,1352.3,624.7,795.6,118.15,,7,80.14
2024-06-26 08:00:00+02:00,123.55,79.37,102.0,118.3,108.54,887.9,490.2,397.7,113.97,,8,81.41
2024-06-26 09:00:00+02:00,91.61,58.95,58.95,75.9,72.48,1039.6,513.9,561.6,77.49,,9,59.91
2024-06-26 10:00:00+02:00,74.21,30.88,30.88,55.74,52.35,829.8,394.8,473.4,60.95,,10,36.37
2024-06-26 11:00:00+02:00,44.37,5.0,5.0,40.0,32.98,1116.9,568.9,572.8,33.41,,11,35.79
2024-06-26 12:00:00+02:00,38.45,-10.02,-10.02,30.14,20.45,1565.1,847.1,775.2,23.2,,12,32.9
2024-06-26 13:00:00+02:00,33.4,-7.92,-5.0,14.99,17.14,1741.7,1142.5,717.2,15.96,,13,33.61
2024-06-26 14:00:00+02:00,39.95,4.99,4.99,10.0,21.87,2777.6,1631.7,1385.6,19.54,,14,33.54
2024-06-26 15:00:00+02:00,58.41,22.5,37.14,58.0,36.49,2771.9,1359.1,1584.4,38.59,,15,32.65
2024-06-26 16:00:00+02:00,78.91,1.92,50.94,61.68,56.53,1927.7,843.1,1168.8,61.01,,16,38.14
2024-06-26 17:00:00+02:00,93.01,54.5,86.29,83.0,75.66,2671.5,1411.4,1411.7,82.58,,17,57.35
2024-06-26 18:00:00+02:00,127.68,74.31,115.23,102.64,109.24,2360.7,1211.8,1360.8,106.73,,18,93.05
2024-06-26 19:00:00+02:00,200.01,93.28,149.73,135.86,151.62,1969.3,700.8,1362.7,138.19,,19,88.4
2024-06-26 20:00:00+02:00,368.98,111.04,165.01,310.51,203.66,2601.6,904.7,1864.9,251.73,,20,112.05
2024-06-26 21:00:00+02:00,284.0,96.03,145.58,269.9,183.5,2669.7,955.6,1921.6,245.59,,21,99.11
2024-06-26 22:00:00+02:00,159.28,77.02,107.01,115.0,121.55,3396.8,1531.2,2087.3,137.34,,22,83.2
2024-06-26 23:00:00+02:00,103.99,64.01,81.0,79.77,89.65,2303.1,826.7,1554.4,91.14,,23,54.87
2024-06-27 00:00:00+02:00,108.93,87.25,104.67,99.0,96.53,750.2,377.3,432.6,98.54,,0,96.0
2024-06-27 01:00:00+02:00,99.99,71.38,85.9,92.0,95.42,818.1,419.4,479.0,96.17,,1,86.9
2024-06-27 02:00:00+02:00,91.1,68.14,81.43,87.0,87.57,615.2,442.5,202.1,87.84,,2,80.4
2024-06-27 03:00:00+02:00,95.0,67.06,94.0,90.0,87.99,563.5,392.8,179.8,89.57,,3,82.84
2024-06-27 04:00:00+02:00,94.83,82.0,83.49,92.46,87.38,488.4,273.8,239.1,90.26,,4,78.0
2024-06-27 05:00:00+02:00,105.27,84.49,89.67,104.9,93.32,493.6,265.1,247.4,95.48,,5,83.24
2024-06-27 06:00:00+02:00,135.91,111.83,115.74,116.8,124.79,538.9,280.4,296.5,127.75,,6,117.51
2024-06-27 07:00:00+02:00,147.09,104.02,117.02,108.02,122.98,1683.0,802.7,1178.4,128.5,,7,124.01
2024-06-27 08:00:00+02:00,140.11,93.3,114.17,125.0,119.23,2043.6,996.4,1318.5,124.34,,8,115.0
2024-06-27 09:00:00+02:00,108.95,70.0,85.8,98.56,89.04,1715.3,935.3,1122.2,98.13,,9,88.87
2024-06-27 10:00:00+02:00,80.25,51.75,65.28,58.03,64.25,1886.7,1237.5,1311.7,70.22,,10,66.74
2024-06-27 11:00:00+02:00,52.0,35.0,45.95,49.9,40.6,2022.4,1585.3,1801.3,45.46,,11,49.61
2024-06-27 12:00:00+02:00,43.98,20.06,43.98,39.0,29.08,1405.8,856.1,1185.2,33.96,,12,33.11
2024-06-27 13:00:00+02:00,39.9,13.97,28.16,15.03,24.49,1794.6,935.0,1543.8,20.06,,13,31.9
2024-06-27 14:00:00+02:00,41.42,13.2,26.28,20.0,23.01,1470.1,544.6,1302.4,19.38,,14,26.84
2024-06-27 15:00:00+02:00,39.5,16.11,21.81,28.0,26.8,1057.9,385.0,941.7,24.55,,15,23.0
2024-06-27 16:00:00+02:00,79.66,20.12,46.96,31.87,33.65,757.5,279.6,624.8,33.19,,16,25.22
2024-06-27 17:00:00+02:00,59.06,35.0,44.75,53.17,47.03,681.1,358.0,457.3,46.49,,17,48.57
2024-06-27 18:00:00+02:00,93.33,74.29,84.41,79.0,83.05,920.5,615.8,443.8,80.51,,18,79.53
2024-06-27 19:00:00+02:00,150.18,107.03,114.88,130.73,122.14,1138.0,474.3,801.8,128.25,,19,110.08
2024-06-27 20:00:00+02:00,296.0,161.21,204.2,205.01,219.03,524.9,387.5,351.7,243.56,,20,200.04
2024-06-27 21:00:00+02:00,248.0,159.08,182.89,184.08,191.15,1127.9,665.1,621.2,198.53,,21,186.18
2024-06-27 22:00:00+02:00,143.51,111.1,130.16,130.0,127.4,1330.3,728.6,661.4,129.89,,22,125.21
2024-06-27 23:00:00+02:00,116.5,90.11,105.11,99.8,103.55,657.1,345.8,372.5,101.47,,23,101.8
2024-06-28 00:00:00+02:00,111.78,93.0,96.88,111.78,103.1,682.9,444.1,356.7,103.43,,0,96.85
2024-06-28 01:00:00+02:00,105.92,84.11,84.11,91.0,98.56,729.2,513.0,262.7,98.01,,1,95.42
2024-06-28 02:00:00+02:00,112.61,85.32,88.35,100.0,96.87,676.2,413.4,294.9,99.39,,2,86.08
2024-06-28 03:00:00+02:00,103.42,79.57,79.57,96.25,92.91,801.8,465.9,370.4,96.03,,3,79.97
2024-06-28 04:00:00+02:00,99.36,82.84,86.2,90.0,92.0,857.7,530.9,372.7,92.44,,4,83.61
2024-06-28 05:00:00+02:00,106.6,88.2,88.2,105.57,96.93,770.3,497.3,319.0,96.67,,5,91.28
2024-06-28 06:00:00+02:00,120.7,93.45,112.69,110.0,107.75,888.7,724.6,207.3,103.12,,6,120.29
2024-06-28 07:00:00+02:00,110.6,74.08,105.29,74.08,99.73,1001.1,705.7,362.4,95.46,,7,108.93
2024-06-28 08:00:00+02:00,100.0,56.06,56.06,100.0,78.76,1479.1,974.8,728.0,80.72,,8,75.57
2024-06-28 09:00:00+02:00,61.87,0.12,38.42,52.99,33.77,3362.2,2307.7,2729.2,51.57,,9,41.24
2024-06-28 10:00:00+02:00,44.89,-5.0,18.64,42.58,16.45,2742.8,1926.4,2232.6,33.03,,10,22.09
2024-06-28 11:00:00+02:00,21.5,-21.46,3.21,10.5,-0.8,2284.3,1599.3,1850.5,13.3,,11,2.03
2024-06-28 12:00:00+02:00,22.5,-6.91,-5.5,3.2,4.98,1304.9,765.1,800.2,10.63,,12,-1.56
2024-06-28 13:00:00+02:00,20.5,-9.4,-9.4,10.02,6.34,1720.1,901.3,1138.3,9.05,,13,-5.09
2024-06-28 14:00:00+02:00,22.51,-13.7,-13.7,6.39,4.58,2038.2,1109.2,1173.2,6.28,,14,-9.95
2024-06-28 15:00:00+02:00,23.1,-13.6,-13.6,23.1,5.78,2260.0,1460.4,1012.4,11.65,,15,-9.91
2024-06-28 16:00:00+02:00,16.07,-11.2,-8.9,12.0,4.45,1789.6,1113.6,1066.2,6.39,,16,-6.48
2024-06-28 17:00:00+02:00,17.78,-9.96,1.33,8.89,1.69,3014.0,2475.0,2213.6,9.49,,17,3.23
2024-06-28 18:00:00+02:00,71.04,18.46,25.14,42.37,39.07,2971.9,2543.7,2254.6,57.56,,18,30.14
2024-06-28 19:00:00+02:00,83.98,27.19,38.1,52.11,47.49,3071.0,2561.1,2590.3,69.07,,19,39.95
2024-06-28 20:00:00+02:00,118.7,74.1,74.4,116.0,95.31,1653.4,1339.5,1193.6,103.49,,20,79.99
2024-06-28 21:00:00+02:00,134.83,85.21,108.55,116.0,120.38,1010.0,786.0,594.9,115.35,,21,114.88
2024-06-28 22:00:00+02:00,138.23,110.49,122.19,126.2,126.72,1166.1,709.3,658.1,125.38,,22,126.2
2024-06-28 23:00:00+02:00,121.57,98.41,108.7,121.02,108.86,1185.3,730.8,631.3,110.61,,23,108.85
2024-06-29 00:00:00+02:00,118.42,86.69,92.6,100.0,105.72,699.9,427.2,428.0,106.67,,0,110.4
2024-06-29 01:00:00+02:00,110.79,100.13,108.51,100.4,104.63,660.0,385.7,296.2,102.99,,1,108.29
2024-06-29 02:00:00+02:00,125.3,101.6,109.94,121.21,107.61,902.7,640.4,321.3,109.34,,2,107.95
2024-06-29 03:00:00+02:00,122.13,98.0,105.02,98.0,106.86,923.3,558.8,424.0,111.53,,3,107.19
2024-06-29 04:00:00+02:00,118.99,96.52,104.06,97.09,104.79,577.1,380.1,236.0,103.81,,4,105.34
2024-06-29 05:00:00+02:00,111.66,91.6,109.05,94.0,101.3,706.3,408.2,366.2,95.8,,5,102.13
2024-06-29 06:00:00+02:00,102.05,89.0,99.78,89.0,95.69,539.8,179.7,374.1,94.65,,6,95.09
2024-06-29 07:00:00+02:00,95.29,75.74,95.29,82.39,84.62,642.8,285.1,379.4,83.67,,7,82.39
2024-06-29 08:00:00+02:00,72.59,59.43,68.0,66.29,65.04,457.3,286.5,184.6,62.98,,8,66.91
2024-06-29 09:00:00+02:00,35.94,25.01,33.89,28.79,32.18,514.2,312.1,217.5,30.2,,9,29.58
2024-06-29 10:00:00+02:00,10.5,1.06,5.04,5.99,6.1,314.8,173.7,151.6,5.47,,10,5.04
2024-06-29 11:00:00+02:00,8.76,-15.99,8.76,-5.0,-3.33,656.4,437.9,223.2,-5.06,,11,0.04
2024-06-29 12:00:00+02:00,0.98,-13.0,0.98,-13.0,-5.34,524.3,348.9,194.6,-6.95,,12,-0.02
2024-06-29 13:00:00+02:00,2.28,-12.99,-1.98,-6.36,-4.61,745.1,462.5,303.1,-6.81,,13,-0.23
2024-06-29 14:00:00+02:00,6.75,-11.81,6.75,-5.99,-3.71,741.0,397.8,346.6,-4.85,,14,-0.08
2024-06-29 15:00:00+02:00,30.59,-6.3,-6.3,28.02,8.65,1168.3,561.4,640.8,14.67,,15,1.3
2024-06-29 16:00:00+02:00,54.51,4.5,12.68,48.0,27.94,1107.5,470.2,663.2,36.23,,16,11.91
2024-06-29 17:00:00+02:00,89.76,57.13,65.65,71.16,74.17,1169.2,622.2,590.5,76.82,,17,69.51
2024-06-29 18:00:00+02:00,109.89,91.49,100.39,96.6,100.2,911.4,364.4,581.1,99.39,,18,104.3
2024-06-29 19:00:00+02:00,155.0,111.18,120.32,151.0,130.52,1086.7,272.4,859.8,137.01,,19,126.93
2024-06-29 20:00:00+02:00,170.89,116.0,139.0,170.89,138.19,1002.6,428.9,641.7,145.58,,20,139.2
2024-06-29 21:00:00+02:00,124.88,94.8,121.15,98.0,107.24,1433.4,821.4,724.0,108.06,,21,113.3
2024-06-29 22:00:00+02:00,105.82,68.01,105.82,74.3,86.26,794.6,471.1,345.5,82.35,,22,100.08
2024-06-29 23:00:00+02:00,95.0,59.58,95.0,69.96,73.62,731.2,451.9,370.7,66.07,,23,93.83
2024-06-30 00:00:00+02:00,76.31,51.75,63.85,65.5,65.21,587.5,351.9,292.6,66.75,,0,70.06
2024-06-30 01:00:00+02:00,69.28,54.49,59.95,66.44,61.79,794.1,362.9,446.3,65.25,,1,61.69
2024-06-30 02:00:00+02:00,71.93,54.23,63.67,64.4,62.32,646.2,249.6,410.8,63.54,,2,66.67
2024-06-30 03:00:00+02:00,69.49,24.31,63.84,25.12,56.42,1199.2,518.7,748.7,53.82,,3,67.05
2024-06-30 04:00:00+02:00,66.87,1.78,59.36,19.0,44.73,1266.5,596.9,771.7,30.91,,4,64.36
2024-06-30 05:00:00+02:00,53.5,-2.43,50.0,6.0,23.75,1709.2,1053.6,817.9,7.95,,5,51.39
